date,cardID,merchantID,amount,currency,country,target
354,2016-01-15 18:00:00,59,24,0.5542719781960855,EUR,india,0
354,2016-01-15 18:00:00,99,6,0.26019635627722537,EUR,india,0
355,2016-01-15 19:00:00,11,0,0.9471939520362768,EUR,india,0
355,2016-01-15 19:00:00,29,12,0.343718519899616,EUR,india,0
355,2016-01-15 19:00:00,37,21,0.6707441897704792,EUR,india,0
355,2016-01-15 19:00:00,42,12,0.9771851568212291,EUR,india,0
355,2016-01-15 19:00:00,50,4,0.038151573453617416,EUR,india,0
355,2016-01-15 19:00:00,59,17,0.9164572260432727,EUR,india,0
355,2016-01-15 19:00:00,93,13,0.7873634585569604,EUR,india,0
355,2016-01-15 19:00:00,96,12,0.09478741746666985,EUR,india,0
356,2016-01-15 20:00:00,3,12,0.8999759805248636,EUR,india,0
356,2016-01-15 20:00:00,6,1,0.24141998506787177,EUR,india,0
356,2016-01-15 20:00:00,23,10,0.0745839002241192,EUR,india,0
356,2016-01-15 20:00:00,36,24,0.9331800936510452,EUR,india,0
356,2016-01-15 20:00:00,47,10,0.16419279906977458,EUR,india,0
356,2016-01-15 20:00:00,56,5,0.1822745425043507,EUR,india,0
356,2016-01-15 20:00:00,69,7,0.06656540535707067,EUR,india,0
356,2016-01-15 20:00:00,99,19,0.06940675007150998,EUR,india,0
357,2016-01-15 21:00:00,11,6,0.4800955509930157,EUR,india,0
357,2016-01-15 21:00:00,27,26,0.6880233085813909,EUR,india,0
357,2016-01-15 21:00:00,40,0,0.49414240874097337,EUR,india,0
357,2016-01-15 21:00:00,63,27,0.4329922987099202,EUR,india,0
357,2016-01-15 21:00:00,70,15,0.0029890097232165846,EUR,india,0
357,2016-01-15 21:00:00,80,4,0.38101358417023357,EUR,india,0
357,2016-01-15 21:00:00,94,8,0.9058499343810191,EUR,india,0
357,2016-01-15 21:00:00,96,24,0.04182778302670531,EUR,india,0
358,2016-01-15 22:00:00,0,27,0.23200701061769224,EUR,india,0
358,2016-01-15 22:00:00,11,23,0.7778408944858731,EUR,india,0
358,2016-01-15 22:00:00,23,19,0.5731335319786169,EUR,india,0
358,2016-01-15 22:00:00,34,18,0.6218191920439983,EUR,india,0
358,2016-01-15 22:00:00,38,2,0.8394958414317466,EUR,india,0
358,2016-01-15 22:00:00,62,10,0.9016521123293362,EUR,india,0
358,2016-01-15 22:00:00,79,15,0.07568332845025216,EUR,india,0
358,2016-01-15 22:00:00,80,6,0.8948873640676931,EUR,india,0
359,2016-01-15 23:00:00,7,26,0.7671305641971046,EUR,india,0
359,2016-01-15 23:00:00,11,3,0.08813925525053334,EUR,india,0
359,2016-01-15 23:00:00,24,13,0.4357166086455734,EUR,india,0
359,2016-01-15 23:00:00,50,4,0.2750859060019387,EUR,india,0
359,2016-01-15 23:00:00,52,3,0.19759128751932897,EUR,india,0
359,2016-01-15 23:00:00,60,0,0.45528872761829076,EUR,india,0
360,2016-01-16 00:00:00,19,16,0.6022696127518385,EUR,india,0
360,2016-01-16 00:00:00,24,1,0.5798142459299117,EUR,india,0
360,2016-01-16 00:00:00,41,15,0.938557763246484,EUR,india,0
360,2016-01-16 00:00:00,46,8,0.9215974876928215,EUR,india,0
360,2016-01-16 00:00:00,52,27,0.4747324094419749,EUR,india,0
360,2016-01-16 00:00:00,53,4,0.3188144681317301,EUR,india,0
360,2016-01-16 00:00:00,69,23,0.4778541626215509,EUR,india,0
360,2016-01-16 00:00:00,98,13,0.6609873243186343,EUR,india,0
361,2016-01-16 01:00:00,31,16,0.6126260413049542,EUR,india,0
361,2016-01-16 01:00:00,33,0,0.93808130046089,EUR,india,0
361,2016-01-16 01:00:00,68,16,0.405635870389636,EUR,india,0
361,2016-01-16 01:00:00,70,25,0.02185168165159279,EUR,india,0
361,2016-01-16 01:00:00,73,5,0.04713220591032463,EUR,india,0
361,2016-01-16 01:00:00,83,27,0.7819622233329234,EUR,india,0
361,2016-01-16 01:00:00,86,4,0.8317166602632675,EUR,india,0
361,2016-01-16 01:00:00,96,4,0.6911209429423941,EUR,india,0
362,2016-01-16 02:00:00,6,16,0.6326999016650461,EUR,india,0
362,2016-01-16 02:00:00,15,21,0.6133221168771882,EUR,india,0
362,2016-01-16 02:00:00,26,14,0.3196682503622533,EUR,india,0
362,2016-01-16 02:00:00,47,2,0.665611815431608,EUR,india,0
362,2016-01-16 02:00:00,65,14,0.08182117306444892,EUR,india,0
362,2016-01-16 02:00:00,94,21,0.44585319311216165,EUR,india,0
363,2016-01-16 03:00:00,0,20,0.37094239816960695,EUR,india,0
363,2016-01-16 03:00:00,1,10,0.397171528226564,EUR,india,0
363,2016-01-16 03:00:00,54,19,0.8550518112117307,EUR,india,0
363,2016-01-16 03:00:00,64,3,0.4031210082270409,EUR,india,0
363,2016-01-16 03:00:00,75,22,0.13823668062412953,EUR,india,0
363,2016-01-16 03:00:00,85,27,0.3086786578272115,EUR,india,0
363,2016-01-16 03:00:00,87,25,0.9166878362696028,EUR,india,0
363,2016-01-16 03:00:00,89,0,0.5047241433950782,EUR,india,0
364,2016-01-16 04:00:00,6,26,0.6714412476970448,EUR,india,0
364,2016-01-16 04:00:00,9,20,0.9001038147288112,EUR,india,0
364,2016-01-16 04:00:00,10,14,0.055872583205474835,EUR,india,0
364,2016-01-16 04:00:00,45,18,0.20672365280739635,EUR,india,0
364,2016-01-16 04:00:00,57,0,0.08964819594933959,EUR,india,0
364,2016-01-16 04:00:00,60,17,0.08948008814777475,EUR,india,0
364,2016-01-16 04:00:00,86,5,0.09014726464348943,EUR,india,0
365,2016-01-16 05:00:00,8,13,0.4739712197168141,EUR,india,0
365,2016-01-16 05:00:00,13,23,0.06011430833232234,EUR,india,0
365,2016-01-16 05:00:00,50,3,0.9406131984532892,EUR,india,0
365,2016-01-16 05:00:00,52,0,0.593946673969338,EUR,india,0
365,2016-01-16 05:00:00,55,5,0.7330208936164427,EUR,india,0
365,2016-01-16 05:00:00,76,6,0.05740767616225173,EUR,india,0
365,2016-01-16 05:00:00,78,5,0.6143350496154747,EUR,india,0
365,2016-01-16 05:00:00,81,10,0.9586738162947871,EUR,india,0
366,2016-01-16 06:00:00,6,2,0.4109852890320722,EUR,india,0
366,2016-01-16 06:00:00,44,8,0.800964806858088,EUR,india,0
366,2016-01-16 06:00:00,58,2,0.7273601915952834,EUR,india,0
366,2016-01-16 06:00:00,73,17,0.24831675817199084,EUR,india,0
366,2016-01-16 06:00:00,89,22,0.422775474918777,EUR,india,0
366,2016-01-16 06:00:00,95,6,0.854457798231217,EUR,india,0
366,2016-01-16 06:00:00,96,24,0.9997890083152153,EUR,india,0
366,2016-01-16 06:00:00,99,4,0.7675043468572132,EUR,india,0
367,2016-01-16 07:00:00,14,24,0.5620855308372729,EUR,india,0
367,2016-01-16 07:00:00,25,23,0.9929747227208576,EUR,india,0
367,2016-01-16 07:00:00,32,16,0.414401924430557,EUR,india,0
367,2016-01-16 07:00:00,37,5,0.3217771639942525,EUR,india,0
367,2016-01-16 07:00:00,62,3,0.5149817910011248,EUR,india,0
367,2016-01-16 07:00:00,80,20,0.17443689288817166,EUR,india,0
367,2016-01-16 07:00:00,81,9,0.2905730484317576,EUR,india,0
368,2016-01-16 08:00:00,22,15,0.557651774998884,EUR,india,0
368,2016-01-16 08:00:00,26,17,0.6710701032042239,EUR,india,0
368,2016-01-16 08:00:00,43,19,0.11241865604237977,EUR,india,0
368,2016-01-16 08:00:00,54,12,0.986055889119409,EUR,india,0
368,2016-01-16 08:00:00,63,0,0.6966765630733074,EUR,india,0
368,2016-01-16 08:00:00,68,11,0.19561982721666682,EUR,india,0
368,2016-01-16 08:00:00,84,3,0.7692568922862253,EUR,india,0
368,2016-01-16 08:00:00,87,6,0.015013469112491795,EUR,india,0
369,2016-01-16 09:00:00,0,8,0.9219056972331765,EUR,india,0
369,2016-01-16 09:00:00,11,15,0.4994280183416119,EUR,india,0
369,2016-01-16 09:00:00,16,3,0.9261191000135004,EUR,india,0
369,2016-01-16 09:00:00,17,25,0.29217835362160527,EUR,india,0
369,2016-01-16 09:00:00,41,2,0.8974476639926711,EUR,india,0
369,2016-01-16 09:00:00,65,16,0.4193852751195636,EUR,india,0
369,2016-01-16 09:00:00,67,25,0.25294489606011905,EUR,india,0
369,2016-01-16 09:00:00,80,23,0.6021844714886222,EUR,india,0
370,2016-01-16 10:00:00,39,21,0.8051916031754873,EUR,india,0
370,2016-01-16 10:00:00,46,3,0.30379607787164364,EUR,india,0
370,2016-01-16 10:00:00,63,3,0.08976103301508787,EUR,india,0
370,2016-01-16 10:00:00,70,0,0.015594617121907128,EUR,india,0
370,2016-01-16 10:00:00,82,21,0.7024903423054545,EUR,india,0
370,2016-01-16 10:00:00,84,3,0.21699139648013965,EUR,india,0
370,2016-01-16 10:00:00,96,7,0.7855011645136143,EUR,india,0
371,2016-01-16 11:00:00,0,1,0.8197805429797345,EUR,india,0
371,2016-01-16 11:00:00,9,4,0.24583280056984647,EUR,india,0
371,2016-01-16 11:00:00,10,21,0.021359191022777835,EUR,india,0
371,2016-01-16 11:00:00,30,15,0.6174490612180824,EUR,india,0
371,2016-01-16 11:00:00,55,27,0.8030938511921009,EUR,india,0
371,2016-01-16 11:00:00,75,17,0.20064099347274578,EUR,india,0
371,2016-01-16 11:00:00,79,6,0.5818142705985226,EUR,india,0
371,2016-01-16 11:00:00,85,6,0.4351690310253058,EUR,india,0
372,2016-01-16 12:00:00,20,8,0.6181144645511718,EUR,india,0
372,2016-01-16 12:00:00,24,23,0.08947373566046002,EUR,india,0
372,2016-01-16 12:00:00,41,24,0.2378490636509939,EUR,india,0
372,2016-01-16 12:00:00,44,12,0.9529326813392793,EUR,india,0
372,2016-01-16 12:00:00,53,5,0.050366266630680445,EUR,india,0
372,2016-01-16 12:00:00,74,6,0.7448878664198281,EUR,india,0
372,2016-01-16 12:00:00,75,21,0.4172447266839261,EUR,india,0
372,2016-01-16 12:00:00,79,11,0.045560927941225904,EUR,india,0
373,2016-01-16 13:00:00,12,8,0.9705679230139453,EUR,india,0
373,2016-01-16 13:00:00,25,2,0.018756301152706878,EUR,india,0
373,2016-01-16 13:00:00,30,7,0.8127770032593299,EUR,india,0
373,2016-01-16 13:00:00,38,20,0.48407052879796564,EUR,india,0
373,2016-01-16 13:00:00,48,19,0.4448854241087715,EUR,india,0
373,2016-01-16 13:00:00,66,27,0.3417886798229417,EUR,india,0
373,2016-01-16 13:00:00,87,1,0.10308057569522144,EUR,india,0
373,2016-01-16 13:00:00,98,12,0.37013199111887596,EUR,india,0
374,2016-01-16 14:00:00,7,23,0.8827748441691612,EUR,india,0
374,2016-01-16 14:00:00,8,16,0.798029496116824,EUR,india,0
374,2016-01-16 14:00:00,25,12,0.9248086360215912,EUR,india,0
374,2016-01-16 14:00:00,34,26,0.9756780181242746,EUR,india,0
374,2016-01-16 14:00:00,51,9,0.9067721209846611,EUR,india,0
374,2016-01-16 14:00:00,66,1,0.8276265820358335,EUR,india,0
374,2016-01-16 14:00:00,71,27,0.8762930953276399,EUR,india,0
374,2016-01-16 14:00:00,83,23,0.8920270880499562,EUR,india,0
375,2016-01-16 15:00:00,7,14,0.17217309529722968,EUR,india,0
375,2016-01-16 15:00:00,9,9,0.17793704422734535,EUR,india,0
375,2016-01-16 15:00:00,42,20,0.6289329076768946,EUR,india,0
375,2016-01-16 15:00:00,57,16,0.005220900131282846,EUR,india,0
375,2016-01-16 15:00:00,61,18,0.4821252252768923,EUR,india,0
375,2016-01-16 15:00:00,69,2,0.7484624655005292,EUR,india,0
375,2016-01-16 15:00:00,84,24,0.9393317182225716,EUR,india,0
376,2016-01-16 16:00:00,26,3,0.2936012595304264,EUR,india,0
376,2016-01-16 16:00:00,28,4,0.6530262294483018,EUR,india,0
376,2016-01-16 16:00:00,43,14,0.17270303388045738,EUR,india,0
376,2016-01-16 16:00:00,46,23,0.9612069965561812,EUR,india,0
376,2016-01-16 16:00:00,71,12,0.892362973280721,EUR,india,0
376,2016-01-16 16:00:00,82,17,0.3962852534749055,EUR,india,0
376,2016-01-16 16:00:00,97,23,0.7023305412587015,EUR,india,0
376,2016-01-16 16:00:00,98,15,0.1484022919121536,EUR,india,0
377,2016-01-16 17:00:00,8,20,0.9218102904839632,EUR,india,0
377,2016-01-16 17:00:00,19,15,0.557193293456654,EUR,india,0
377,2016-01-16 17:00:00,30,17,0.0009179457132351132,EUR,india,0
377,2016-01-16 17:00:00,34,23,0.4486655224688474,EUR,india,0
377,2016-01-16 17:00:00,41,14,0.99603403854141,EUR,india,0
377,2016-01-16 17:00:00,49,18,0.5978810252394803,EUR,india,0
377,2016-01-16 17:00:00,63,26,0.5043208551845592,EUR,india,0
377,2016-01-16 17:00:00,88,25,0.4181798287050571,EUR,india,0
378,2016-01-16 18:00:00,43,12,0.0897816161691809,EUR,india,0
378,2016-01-16 18:00:00,68,21,0.26442055589679503,EUR,india,0
378,2016-01-16 18:00:00,70,22,0.7584452636725273,EUR,india,0
378,2016-01-16 18:00:00,78,0,0.48665746112921127,EUR,india,0
378,2016-01-16 18:00:00,81,11,0.3313871489451209,EUR,india,0
378,2016-01-16 18:00:00,85,7,0.683039091364856,EUR,india,0
378,2016-01-16 18:00:00,98,23,0.50673089544459,EUR,india,0
379,2016-01-16 19:00:00,21,4,0.9521317975888779,EUR,india,0
379,2016-01-16 19:00:00,29,14,0.037937448409866015,EUR,india,0
379,2016-01-16 19:00:00,39,14,0.980522078770524,EUR,india,0
379,2016-01-16 19:00:00,51,24,0.22508357458023287,EUR,india,0
379,2016-01-16 19:00:00,65,18,0.8002518962940568,EUR,india,0
379,2016-01-16 19:00:00,81,11,0.2924170644078318,EUR,india,0
379,2016-01-16 19:00:00,90,19,0.7533909187937362,EUR,india,0
379,2016-01-16 19:00:00,92,22,0.2505960672674865,EUR,india,0
380,2016-01-16 20:00:00,6,0,0.06218347163982396,EUR,india,0
380,2016-01-16 20:00:00,14,27,0.7889238401743949,EUR,india,0
380,2016-01-16 20:00:00,15,6,0.4465754268670482,EUR,india,0
380,2016-01-16 20:00:00,23,25,0.24439256137959153,EUR,india,0
380,2016-01-16 20:00:00,46,24,0.5583237620248266,EUR,india,0
380,2016-01-16 20:00:00,49,18,0.44144069004369735,EUR,india,0
380,2016-01-16 20:00:00,54,14,0.7012667025407247,EUR,india,0
380,2016-01-16 20:00:00,71,22,0.7405361442525491,EUR,india,0
381,2016-01-16 21:00:00,2,9,0.3850074341358162,EUR,india,0
381,2016-01-16 21:00:00,4,3,0.9151255230295497,EUR,india,0
381,2016-01-16 21:00:00,9,21,0.0386896417847713,EUR,india,0
381,2016-01-16 21:00:00,28,6,0.24725316500369643,EUR,india,0
381,2016-01-16 21:00:00,40,23,0.09686697514555587,EUR,india,0
381,2016-01-16 21:00:00,56,12,0.31395843998461337,EUR,india,0
381,2016-01-16 21:00:00,62,7,0.8435715709975486,EUR,india,0
381,2016-01-16 21:00:00,70,26,0.03979125358382629,EUR,india,0
382,2016-01-16 22:00:00,13,2,0.9251142253055034,EUR,india,0
382,2016-01-16 22:00:00,14,1,0.7753394150772186,EUR,india,0
382,2016-01-16 22:00:00,15,10,0.9004131180012215,EUR,india,0
382,2016-01-16 22:00:00,31,26,0.32351708669808277,EUR,india,0
382,2016-01-16 22:00:00,46,10,0.828619696447404,EUR,india,0
382,2016-01-16 22:00:00,64,13,0.4129990380915064,EUR,india,0
382,2016-01-16 22:00:00,66,7,0.943063253163299,EUR,india,0
383,2016-01-16 23:00:00,2,8,0.216954813622379,EUR,india,0
383,2016-01-16 23:00:00,4,21,0.99245169872813,EUR,india,0
383,2016-01-16 23:00:00,12,14,0.2377113092867168,EUR,india,0
383,2016-01-16 23:00:00,32,7,0.06377303813007895,EUR,india,0
383,2016-01-16 23:00:00,48,14,0.022564167314736205,EUR,india,0
383,2016-01-16 23:00:00,87,24,0.6772352640599714,EUR,india,0
383,2016-01-16 23:00:00,97,15,0.5104714051317916,EUR,india,0
384,2016-01-17 00:00:00,10,4,0.3936029045779529,EUR,india,0
384,2016-01-17 00:00:00,25,17,0.07946519553843068,EUR,india,0
384,2016-01-17 00:00:00,65,2,0.9782323100288861,EUR,india,0
384,2016-01-17 00:00:00,74,22,0.2539307410563292,EUR,india,0
384,2016-01-17 00:00:00,87,18,0.08040511389055349,EUR,india,0
384,2016-01-17 00:00:00,89,21,0.8492854364081387,EUR,india,0
384,2016-01-17 00:00:00,94,0,0.1802430527225526,EUR,india,0
384,2016-01-17 00:00:00,95,18,0.721835179270969,EUR,india,0
385,2016-01-17 01:00:00,1,0,0.50735625711889,EUR,india,0
385,2016-01-17 01:00:00,31,14,0.703468578299427,EUR,india,0
385,2016-01-17 01:00:00,58,25,0.005883017349687103,EUR,india,0
385,2016-01-17 01:00:00,59,18,0.44550296142938983,EUR,india,0
385,2016-01-17 01:00:00,61,5,0.5675330105569161,EUR,india,0
385,2016-01-17 01:00:00,93,22,0.901607335804838,EUR,india,0
386,2016-01-17 02:00:00,31,9,0.053769986110138945,EUR,india,0
386,2016-01-17 02:00:00,35,1,0.4133376401585388,EUR,india,0
386,2016-01-17 02:00:00,36,27,0.9496639336636022,EUR,india,0
386,2016-01-17 02:00:00,41,3,0.7507506378222656,EUR,india,0
386,2016-01-17 02:00:00,46,10,0.20234336273589126,EUR,india,0
386,2016-01-17 02:00:00,47,15,0.2048375310854904,EUR,india,0
386,2016-01-17 02:00:00,49,23,0.41813816574793905,EUR,india,0
386,2016-01-17 02:00:00,53,11,0.0038282104545790396,EUR,india,0
387,2016-01-17 03:00:00,7,25,0.4499269296882519,EUR,india,0
387,2016-01-17 03:00:00,25,3,0.16358294182816868,EUR,india,0
387,2016-01-17 03:00:00,27,9,0.7272998620110942,EUR,india,0
387,2016-01-17 03:00:00,34,1,0.8240772414266511,EUR,india,0
387,2016-01-17 03:00:00,47,7,0.8832085623532494,EUR,india,0
387,2016-01-17 03:00:00,67,23,0.7632794226010144,EUR,india,0
387,2016-01-17 03:00:00,70,24,0.09700615555966874,EUR,india,0
387,2016-01-17 03:00:00,71,10,0.2785030027340173,EUR,india,0
388,2016-01-17 04:00:00,20,6,0.9532728142684666,EUR,india,0
388,2016-01-17 04:00:00,23,25,0.7009693755744211,EUR,india,0
388,2016-01-17 04:00:00,27,17,0.91729666312705,EUR,india,0
388,2016-01-17 04:00:00,29,10,0.2913163594092445,EUR,india,0
388,2016-01-17 04:00:00,62,25,0.4096070608639031,EUR,india,0
388,2016-01-17 04:00:00,70,24,0.7380307602269169,EUR,india,0
388,2016-01-17 04:00:00,98,1,0.35173078507071376,EUR,india,0
389,2016-01-17 05:00:00,1,10,0.11014260021759947,EUR,india,0
389,2016-01-17 05:00:00,21,21,0.38754834701140894,EUR,india,0
389,2016-01-17 05:00:00,31,18,0.28175891598994873,EUR,india,0
389,2016-01-17 05:00:00,68,13,0.33788629603293874,EUR,india,0
389,2016-01-17 05:00:00,82,23,0.19759612110555158,EUR,india,0
389,2016-01-17 05:00:00,84,5,0.014435308993449691,EUR,india,0
389,2016-01-17 05:00:00,87,19,0.9213069213983077,EUR,india,0
389,2016-01-17 05:00:00,93,5,0.272574593208995,EUR,india,0
390,2016-01-17 06:00:00,19,3,0.8197709658314791,EUR,india,0
390,2016-01-17 06:00:00,56,25,0.9671576934221163,EUR,india,0
390,2016-01-17 06:00:00,58,4,0.32110461807495405,EUR,india,0
390,2016-01-17 06:00:00,69,5,0.27753323384175266,EUR,india,0
390,2016-01-17 06:00:00,74,13,0.07844116585649907,EUR,india,0
390,2016-01-17 06:00:00,77,6,0.8092592437685208,EUR,india,0
390,2016-01-17 06:00:00,82,9,0.9023220102027493,EUR,india,0
390,2016-01-17 06:00:00,91,2,0.2783404587925077,EUR,india,0
391,2016-01-17 07:00:00,19,22,0.13336870799070166,EUR,india,0
391,2016-01-17 07:00:00,22,9,0.6534731722140743,EUR,india,0
391,2016-01-17 07:00:00,24,2,0.007031747487452722,EUR,india,0
391,2016-01-17 07:00:00,37,17,0.1257576104409912,EUR,india,0
391,2016-01-17 07:00:00,49,25,0.4077582934966508,EUR,india,0
391,2016-01-17 07:00:00,57,27,0.5800137603128799,EUR,india,0
391,2016-01-17 07:00:00,65,13,0.9421172354339813,EUR,india,0
391,2016-01-17 07:00:00,67,22,0.9856354770687015,EUR,india,0
392,2016-01-17 08:00:00,29,7,0.7861507214926439,EUR,india,0
392,2016-01-17 08:00:00,31,12,0.7020822151187951,EUR,india,0
392,2016-01-17 08:00:00,35,27,0.37600331715993296,EUR,india,0
392,2016-01-17 08:00:00,48,8,0.6806748080785376,EUR,india,0
392,2016-01-17 08:00:00,61,26,0.4666592709376072,EUR,india,0
392,2016-01-17 08:00:00,67,16,0.5781990065936866,EUR,india,0
392,2016-01-17 08:00:00,93,17,0.4868839321824905,EUR,india,0
393,2016-01-17 09:00:00,3,9,0.7093019641685057,EUR,india,0
393,2016-01-17 09:00:00,23,11,0.22985363563724814,EUR,india,0
393,2016-01-17 09:00:00,34,1,0.14796795304620092,EUR,india,0
393,2016-01-17 09:00:00,54,22,0.5014806337334865,EUR,india,0
393,2016-01-17 09:00:00,58,14,0.8749980055550506,EUR,india,0
393,2016-01-17 09:00:00,72,7,0.30055283689606405,EUR,india,0
393,2016-01-17 09:00:00,80,10,0.7598584935420241,EUR,india,0
393,2016-01-17 09:00:00,84,8,0.549870845337303,EUR,india,0
394,2016-01-17 10:00:00,3,6,0.6476415252649764,EUR,india,0
394,2016-01-17 10:00:00,33,20,0.2722040393226568,EUR,india,0
394,2016-01-17 10:00:00,42,7,0.3620585824292494,EUR,india,0
394,2016-01-17 10:00:00,60,18,0.6958055412267307,EUR,india,0
394,2016-01-17 10:00:00,71,0,0.6407141180123166,EUR,india,0
394,2016-01-17 10:00:00,78,15,0.6458838717488458,EUR,india,0
394,2016-01-17 10:00:00,87,16,0.5295218008714053,EUR,india,0
394,2016-01-17 10:00:00,93,27,0.3732295759093104,EUR,india,0
395,2016-01-17 11:00:00,5,10,0.3614805987092622,EUR,india,0
395,2016-01-17 11:00:00,6,13,0.08259121637517042,EUR,india,0
395,2016-01-17 11:00:00,12,9,0.8945209858821398,EUR,india,0
395,2016-01-17 11:00:00,34,10,0.6708841172996329,EUR,india,0
395,2016-01-17 11:00:00,80,20,0.9127790994028356,EUR,india,0
395,2016-01-17 11:00:00,90,6,0.9978172766412863,EUR,india,0
395,2016-01-17 11:00:00,93,17,0.083067397478921,EUR,india,0
395,2016-01-17 11:00:00,98,21,0.056269656241738186,EUR,india,0
396,2016-01-17 12:00:00,12,11,0.7808937469376739,EUR,india,0
396,2016-01-17 12:00:00,14,26,0.5251391215206194,EUR,india,0
396,2016-01-17 12:00:00,19,22,0.06742650714116305,EUR,india,0
396,2016-01-17 12:00:00,36,22,0.09925004084766953,EUR,india,0
396,2016-01-17 12:00:00,45,17,0.05316970064684923,EUR,india,0
396,2016-01-17 12:00:00,51,0,0.9232180839266199,EUR,india,0
396,2016-01-17 12:00:00,78,25,0.32585775499742753,EUR,india,0
396,2016-01-17 12:00:00,88,7,0.6675247506176955,EUR,india,0
397,2016-01-17 13:00:00,1,27,0.8488595509297846,EUR,india,0
397,2016-01-17 13:00:00,3,0,0.8046148680004362,EUR,india,0
397,2016-01-17 13:00:00,4,17,0.622146323564721,EUR,india,0
397,2016-01-17 13:00:00,30,22,0.047302058347612363,EUR,india,0
397,2016-01-17 13:00:00,33,6,0.5561724021539116,EUR,india,0
397,2016-01-17 13:00:00,62,24,0.40435369984714953,EUR,india,0
397,2016-01-17 13:00:00,87,13,0.4514140196784392,EUR,india,0
397,2016-01-17 13:00:00,89,5,0.7197676552449549,EUR,india,0
398,2016-01-17 14:00:00,25,26,0.755569718155619,EUR,india,0
398,2016-01-17 14:00:00,41,11,0.902918079391073,EUR,india,0
398,2016-01-17 14:00:00,57,12,0.28987166320848934,EUR,india,0
398,2016-01-17 14:00:00,59,16,0.6692567317555597,EUR,india,0
398,2016-01-17 14:00:00,66,5,0.4749713235862314,EUR,india,0
398,2016-01-17 14:00:00,82,25,0.7072808080289964,EUR,india,0
398,2016-01-17 14:00:00,95,23,0.5467825404666371,EUR,india,0
398,2016-01-17 14:00:00,98,3,0.8664458784905067,EUR,india,0
399,2016-01-17 15:00:00,16,15,0.9577806846228294,EUR,india,0
399,2016-01-17 15:00:00,20,7,0.164693498565885,EUR,india,0
399,2016-01-17 15:00:00,26,22,0.6570260877678095,EUR,india,0
399,2016-01-17 15:00:00,54,10,0.09805805816518443,EUR,india,0
399,2016-01-17 15:00:00,57,18,0.2679563282865147,EUR,india,0
399,2016-01-17 15:00:00,68,3,0.373226334969444,EUR,india,0
399,2016-01-17 15:00:00,93,6,0.006093101279883495,EUR,india,0
399,2016-01-17 15:00:00,97,21,0.4860804980194262,EUR,india,0
400,2016-01-17 16:00:00,12,8,0.7514408406645324,EUR,india,0
400,2016-01-17 16:00:00,18,19,0.41851017380512356,EUR,india,0
400,2016-01-17 16:00:00,30,5,0.39291665568630685,EUR,india,0
400,2016-01-17 16:00:00,43,7,0.24410719481828425,EUR,india,0
400,2016-01-17 16:00:00,49,26,0.1208767339296063,EUR,india,0
400,2016-01-17 16:00:00,56,19,0.12550659537171183,EUR,india,0
400,2016-01-17 16:00:00,82,16,0.8727518320735764,EUR,india,0
400,2016-01-17 16:00:00,84,25,0.1357083534876541,EUR,india,0
401,2016-01-17 17:00:00,11,3,0.6494626642924352,EUR,india,0
401,2016-01-17 17:00:00,17,3,0.05506717168181385,EUR,india,0
401,2016-01-17 17:00:00,18,4,0.40369963338152715,EUR,india,0
401,2016-01-17 17:00:00,69,21,0.0461439210585457,EUR,india,0
401,2016-01-17 17:00:00,78,25,0.7522669190804051,EUR,india,0
401,2016-01-17 17:00:00,80,7,0.06872588275740255,EUR,india,0
401,2016-01-17 17:00:00,89,11,0.5211315075216448,EUR,india,0
401,2016-01-17 17:00:00,98,16,0.1744850896243081,EUR,india,0
402,2016-01-17 18:00:00,21,8,0.3738195705639924,EUR,india,0
402,2016-01-17 18:00:00,22,25,0.20195271886584376,EUR,india,0
402,2016-01-17 18:00:00,23,21,0.09098166285091591,EUR,india,0
402,2016-01-17 18:00:00,77,14,0.39674992684754684,EUR,india,0
402,2016-01-17 18:00:00,79,14,0.2668714359969637,EUR,india,0
402,2016-01-17 18:00:00,87,16,0.07106055801655098,EUR,india,0
402,2016-01-17 18:00:00,96,12,0.5292977324867885,EUR,india,0
402,2016-01-17 18:00:00,97,6,0.03848781756645092,EUR,india,0
403,2016-01-17 19:00:00,13,22,0.9962724781654246,EUR,india,0
403,2016-01-17 19:00:00,18,26,0.4831281797208862,EUR,india,0
403,2016-01-17 19:00:00,21,18,0.03190294421931994,EUR,india,0
403,2016-01-17 19:00:00,44,22,0.9109817762684939,EUR,india,0
403,2016-01-17 19:00:00,60,11,0.9588395470119052,EUR,india,0
403,2016-01-17 19:00:00,64,7,0.5406806947601052,EUR,india,0
403,2016-01-17 19:00:00,75,14,0.2213301004873427,EUR,india,0
403,2016-01-17 19:00:00,76,20,0.5063076973030376,EUR,india,0
404,2016-01-17 20:00:00,2,3,0.5650646024882785,EUR,india,0
404,2016-01-17 20:00:00,9,6,0.29048596188500453,EUR,india,0
404,2016-01-17 20:00:00,26,14,0.04789044336076198,EUR,india,0
404,2016-01-17 20:00:00,30,26,0.9218685867813824,EUR,india,0
404,2016-01-17 20:00:00,49,26,0.11014520790100513,EUR,india,0
404,2016-01-17 20:00:00,50,9,0.5558567158736932,EUR,india,0
404,2016-01-17 20:00:00,55,0,0.7940059595667913,EUR,india,0
404,2016-01-17 20:00:00,78,12,0.6993509958622743,EUR,india,0
405,2016-01-17 21:00:00,12,8,0.32854318368204916,EUR,india,0
405,2016-01-17 21:00:00,14,20,0.7892017046863316,EUR,india,0
